0.229979,9,18,13674,34031,11868,11868,119.68,12,0,100,42
0.24575,14,28,14500,36192,11638,11638,117.38,15,10,100,42
0.219224,14,28,12815,31835,11221,11221,113.21,15,20,100,42
0.255835,12,25,14234,35334,11728,11726,118.28,13,30,100,42
0.213785,10,20,12777,31678,11068,11066,111.68,10,40,100,42
0.184031,8,16,11715,29015,10638,10636,107.38,8,50,100,42
0.192192,10,20,11571,28765,10629,10627,107.29,10,60,100,42
0.184692,10,20,11743,29141,10348,10347,104.48,11,70,100,42
0.182163,7,14,11517,28659,10592,10592,106.92,9,80,100,42
0.165612,6,12,10734,26740,10142,10142,102.42,8,90,100,42
0.154896,4,8,10072,25166,9729,9729,98.29,6,100,100,42
0.183061,9,18,11055,27807,9246,9245,93.46,10,110,100,42
0.258917,16,32,13800,35166,9596,9594,96.96,16,120,100,42
0.278047,20,40,14264,36627,9203,9201,93.03,31,130,100,42
0.333904,24,48,16277,41622,9147,9144,92.47,37,140,100,42
0.277334,29,58,15224,38414,10252,10251,103.52,35,150,100,42
0.283198,29,58,15813,39372,11270,11267,113.7,31,160,100,42
0.260418,18,36,15203,37618,11135,11133,112.35,29,170,100,42
0.223711,16,33,13802,34156,11160,11159,112.6,25,180,100,42
0.19814,14,28,12407,30678,10509,10507,106.09,23,190,100,42
0.228788,15,30,14394,35542,10909,10907,110.09,23,200,100,42
0.192258,9,18,12163,30188,10675,10675,107.75,12,210,100,42
0.210022,11,22,12818,31882,10740,10740,108.4,13,220,100,42
0.215178,12,24,12615,31545,10258,10258,103.58,12,230,100,42
0.230011,14,28,12700,31919,10015,10015,101.15,14,240,100,42
0.200899,12,24,12218,30512,10434,10434,105.34,12,250,100,42
0.183784,10,20,11386,28210,10124,10123,102.24,10,260,100,42
0.17286,7,14,11170,27746,9860,9860,99.6,8,270,100,42
0.167874,7,14,10771,26742,9571,9571,96.71,8,280,100,42
0.223492,14,29,12621,31763,9483,9483,95.83,23,290,100,42
0.297208,24,49,15506,38778,9216,9214,93.16,38,300,100,42
0.247809,24,48,12511,31779,8411,8407,85.11,39,310,100,42
0.230238,26,53,11834,30071,8706,8704,88.06,40,320,100,42
0.225564,21,42,13671,33797,9842,9839,99.42,25,330,100,42
0.185155,8,16,12273,30185,10975,10974,110.75,8,340,100,42
0.182713,6,12,12408,30454,11477,11477,115.77,6,350,100,42
0.189375,7,14,12582,30819,11196,11196,112.96,6,360,100,42
0.207634,9,18,13232,32541,11482,11482,115.82,9,370,100,42
0.191085,7,14,12246,29973,11221,11221,113.21,7,380,100,42
0.179013,6,12,11698,28655,10926,10923,110.26,7,390,100,42
0.188337,5,10,12588,30776,11053,11050,111.53,4,400,100,42
0.177063,5,10,11534,28432,10617,10617,107.17,12,410,100,42
0.190693,8,17,11760,29115,10157,10156,102.57,16,420,100,42
0.193926,12,24,11475,28614,9866,9866,99.66,21,430,100,42
0.238025,18,36,13182,33081,9616,9616,97.16,31,440,100,42
0.205019,15,30,12180,30447,9763,9763,98.63,19,450,100,42
0.219559,18,36,12775,31869,9455,9454,95.55,23,460,100,42
0.182571,13,26,10815,27225,9171,9170,92.71,16,470,100,42
0.180998,11,22,10935,27291,9032,9030,91.32,13,480,100,42
0.215495,17,34,11996,30127,8594,8593,86.94,21,490,100,42
0.208956,15,30,12216,30691,9264,9264,93.64,19,500,100,42
