0.68853,1,1,14143,35746,13229,13227,133.29,0,0,100,42
0.6842,1,1,12914,32817,12603,12601,127.03,0,30,100,42
0.67055,1,1,12952,33321,12736,12732,128.36,0,60,100,42
0.635356,1,1,12090,31290,11457,11453,115.57,0,90,100,42
0.605777,1,1,13104,33425,11330,11319,114.3,0,120,100,42
0.689723,1,1,15946,40280,13459,13442,135.59,0,150,100,42
0.668599,1,1,13600,35098,13028,13018,131.28,0,180,100,42
0.7002,1,1,14363,36768,12819,12815,129.19,0,210,100,42
0.648942,1,1,12502,32236,11807,11800,119.07,0,240,100,42
0.69736,1,1,12282,31542,11552,11547,116.52,0,270,100,42
0.588117,1,1,11572,30230,11142,11134,112.42,0,300,100,42
0.636433,1,1,13199,33799,13002,12995,131.02,0,330,100,42
0.627418,1,1,13449,34244,13165,13162,132.65,0,360,100,42
0.635935,1,1,13110,33662,12836,12831,129.36,0,390,100,42
0.641056,1,1,12975,33559,12448,12444,125.48,0,420,100,42
0.671348,1,1,14443,36331,12210,12203,123.1,0,450,100,42
0.614523,1,1,12354,32217,11610,11607,117.1,0,480,100,42
0.673711,1,1,15008,38459,12679,12668,127.79,0,510,100,42
0.705632,1,1,15889,40810,13949,13928,140.49,0,540,100,42
0.639007,1,1,12950,33312,12198,12190,122.98,0,570,100,42
0.643349,1,1,12650,32495,12352,12340,124.52,0,600,100,42
0.653823,1,1,12680,32938,12414,12412,125.14,0,630,100,42
0.651775,1,1,12715,32695,11795,11789,118.95,0,660,100,42
0.587648,1,1,12215,31279,11176,11168,112.76,0,690,100,42
0.655577,1,1,13807,35787,13195,13183,132.95,0,720,100,42
0.63355,1,1,13388,34110,12382,12377,124.82,0,750,100,42
0.614865,1,1,12702,32499,12326,12321,124.26,0,780,100,42
0.647296,1,1,13396,34471,13152,13151,132.52,0,810,100,42
0.646769,1,1,13381,34721,12428,12426,125.28,0,840,100,42
0.61726,1,1,12983,33311,11330,11326,114.3,0,870,100,42
0.668356,1,1,13718,35695,13136,13132,132.36,0,900,100,42
0.650892,1,1,13406,34919,13136,13130,132.36,0,930,100,42
0.661028,1,1,13946,35486,12518,12516,126.18,0,960,100,42
0.640805,1,1,13206,34130,13016,13010,131.16,0,990,100,42
0.653254,1,1,13086,33798,12785,12783,128.85,0,1020,100,42
0.609394,1,1,12034,30783,11139,11138,112.39,0,1050,100,42
0.623841,1,1,12855,33238,12178,12172,122.78,0,1080,100,42
0.648967,1,1,13718,34935,13067,13063,131.67,0,1110,100,42
0.624022,1,1,13127,33375,12521,12519,126.21,0,1140,100,42
0.63343,1,1,12981,33573,12813,12809,129.13,0,1170,100,42
0.656079,1,1,13258,34276,12953,12948,130.53,0,1200,100,42
0.6137,1,1,12174,31771,11680,11679,117.8,0,1230,100,42
0.619111,1,1,12730,33019,11970,11964,120.7,0,1260,100,42
0.651891,1,1,13963,35773,12890,12888,129.9,0,1290,100,42
0.659658,1,1,13703,35124,12948,12943,130.48,0,1320,100,42
0.659009,1,1,13521,34745,12716,12708,128.16,0,1350,100,42
0.671721,1,1,13947,35752,12907,12901,130.07,0,1380,100,42
0.632483,1,1,12443,32202,12001,12000,121.01,0,1410,100,42
0.661206,1,1,13612,35024,12662,12651,127.62,0,1440,100,42
0.62577,1,1,12623,32507,12322,12318,124.22,0,1470,100,42
