0.022897,3,6,2068,3371,1838,1838,37.76,3,0,50,2
0.020821,3,6,1891,3092,1689,1689,34.78,3,5,50,2
0.021094,1,2,2017,3315,1925,1925,39.5,1,10,50,2
0.020965,1,2,2020,3323,1933,1933,39.66,1,15,50,2
0.020896,0,1,1872,3086,1822,1822,37.44,0,20,50,2
0.020317,2,4,1815,2979,1688,1688,34.76,2,25,50,2
0.026374,5,10,2264,3720,1725,1725,35.5,5,30,50,2
0.024376,4,8,2049,3365,1674,1674,34.48,4,35,50,2
0.022132,4,8,1869,3062,1519,1519,31.38,4,40,50,2
0.021303,4,8,1758,2879,1435,1435,29.7,5,45,50,2
0.019775,2,4,1753,2867,1639,1639,33.78,2,50,50,2
0.018113,1,2,1595,2612,1533,1533,31.66,1,55,50,2
0.017253,0,1,1493,2444,1443,1443,29.86,0,60,50,2
0.019679,1,2,1745,2856,1626,1626,33.52,1,65,50,2
0.018757,2,4,1628,2666,1478,1477,30.56,2,70,50,2
0.02173,3,6,1853,3038,1575,1574,32.5,3,75,50,2
0.019671,3,6,1656,2712,1454,1453,30.08,3,80,50,2
0.019631,4,8,1571,2573,1346,1344,27.92,4,85,50,2
0.017682,3,6,1411,2304,1242,1240,25.84,3,90,50,2
0.016931,2,4,1369,2229,1221,1220,25.42,2,95,50,2
0.017487,2,4,1472,2392,1372,1370,28.44,2,100,50,2
0.016886,1,2,1452,2367,1377,1376,28.54,1,105,50,2
0.017513,3,6,1434,2338,1225,1224,25.5,2,110,50,2
0.021444,4,8,1819,2980,1388,1388,28.76,3,115,50,2
0.023029,5,10,1891,3089,1430,1430,29.6,4,120,50,2
0.020199,3,6,1753,2858,1498,1498,30.96,3,125,50,2
0.021497,1,2,1906,3119,1820,1820,37.4,1,130,50,2
0.020029,1,2,1820,2986,1739,1739,35.78,1,135,50,2
0.019309,0,1,1722,2828,1672,1672,34.44,0,140,50,2
0.021633,2,4,1896,3109,1735,1735,35.7,2,145,50,2
0.022194,3,6,1887,3080,1632,1630,33.64,3,150,50,2
0.020291,2,4,1728,2825,1564,1562,32.28,2,155,50,2
0.017596,2,4,1445,2366,1330,1328,27.6,2,160,50,2
0.017484,2,4,1427,2328,1329,1327,27.58,2,165,50,2
0.017913,0,1,1570,2569,1520,1520,31.4,0,170,50,2
0.017429,0,1,1526,2495,1476,1476,30.52,0,175,50,2
0.0182,2,4,1488,2433,1397,1396,28.94,2,180,50,2
0.01853,2,4,1595,2615,1443,1443,29.86,2,185,50,2
0.021166,4,8,1784,2930,1482,1482,30.64,4,190,50,2
0.025309,7,14,2146,3519,1591,1591,32.82,6,195,50,2
0.02379,6,12,2069,3388,1578,1578,32.56,7,200,50,2
0.022221,3,6,1899,3115,1655,1655,34.1,3,205,50,2
0.019317,2,4,1692,2781,1526,1526,31.52,2,210,50,2
0.021562,5,10,1770,2904,1381,1381,28.62,4,215,50,2
0.020285,4,8,1735,2847,1446,1446,29.92,4,220,50,2
0.021379,4,8,1772,2910,1509,1509,31.18,3,225,50,2
0.02075,4,8,1765,2890,1467,1466,30.34,4,230,50,2
0.017985,3,6,1511,2480,1307,1306,27.14,4,235,50,2
0.017744,3,6,1534,2510,1251,1251,26.02,3,240,50,2
0.015494,1,2,1385,2261,1257,1257,26.14,1,245,50,2
0.01506,0,1,1324,2160,1274,1274,26.48,0,250,50,2
0.01816,1,2,1664,2718,1536,1536,31.72,1,255,50,2
0.017633,1,2,1551,2540,1428,1428,29.56,1,260,50,2
0.017064,1,2,1527,2502,1413,1413,29.26,1,265,50,2
0.017891,1,2,1635,2679,1564,1563,32.28,1,270,50,2
0.017162,1,2,1554,2540,1488,1487,30.76,1,275,50,2
0.02068,4,8,1808,2960,1493,1492,30.86,4,280,50,2
0.02226,5,10,1864,3052,1400,1400,29,4,285,50,2
0.022177,5,10,1860,3036,1460,1460,30.2,5,290,50,2
0.020203,4,8,1659,2716,1370,1369,28.4,4,295,50,2
0.01955,4,8,1609,2630,1332,1330,27.64,4,300,50,2
0.021945,7,14,1677,2740,1238,1235,25.76,6,305,50,2
0.019605,4,8,1648,2687,1401,1399,29.02,3,310,50,2
0.022075,5,10,1864,3042,1615,1612,33.3,4,315,50,2
0.019079,4,8,1570,2571,1396,1393,28.92,6,320,50,2
0.018085,2,4,1580,2586,1454,1453,30.08,2,325,50,2
0.016631,0,1,1510,2467,1460,1460,30.2,0,330,50,2
0.015436,0,1,1384,2263,1334,1334,27.68,0,335,50,2
0.02245,5,10,1865,3031,1442,1442,29.84,4,340,50,2
0.02071,4,8,1746,2850,1421,1421,29.42,4,345,50,2
0.016625,2,4,1432,2342,1269,1268,26.38,2,350,50,2
0.017459,4,8,1455,2371,1214,1212,25.28,4,355,50,2
0.016983,2,4,1526,2485,1337,1336,27.74,2,360,50,2
0.018789,3,6,1657,2706,1429,1428,29.58,3,365,50,2
0.020043,3,6,1771,2904,1537,1536,31.74,5,370,50,2
0.021778,5,10,1864,3057,1467,1466,30.34,5,375,50,2
0.019161,3,6,1682,2751,1410,1409,29.2,4,380,50,2
0.015771,1,2,1385,2265,1303,1302,27.06,1,385,50,2
0.014436,1,2,1243,2031,1166,1165,24.32,1,390,50,2
0.01511,2,4,1223,1988,1125,1123,23.5,2,395,50,2
