0.002,0,1,1888,5296,1868,1868,94.4,0,0,20,1771874416
0.003,0,1,1997,5587,1977,1977,99.85,0,3,20,1771874416
0.002,0,1,1937,5414,1917,1917,96.85,0,6,20,1771874416
0.003,0,1,2048,5713,2028,2028,102.4,0,9,20,1771874416
0.002,0,1,2158,5938,2138,2138,107.9,0,12,20,1771874416
0.002,0,1,2276,6249,2256,2256,113.8,0,15,20,1771874416
0.003,0,1,2216,6083,2196,2196,110.8,0,18,20,1771874416
0.003,0,1,2156,5903,2136,2136,107.8,0,21,20,1771874416
0.003,0,1,2096,5718,2076,2076,104.8,0,24,20,1771874416
0.002,0,1,2036,5535,2016,2016,101.8,0,27,20,1771874416
0.002,0,1,1976,5367,1956,1956,98.8,0,30,20,1771874416
0.002,1,2,2441,6661,2301,2299,116.05,1,33,20,1771874416
0.003,1,2,2378,6485,2241,2239,113.05,1,36,20,1771874416
0.003,1,2,2315,6315,2181,2179,110.05,1,39,20,1771874416
0.003,1,2,2252,6158,2121,2119,107.05,1,42,20,1771874416
0.003,1,2,2189,5989,2061,2059,104.05,1,45,20,1771874416
0.002,1,2,2126,5822,2001,1999,101.05,1,48,20,1771874416
0.003,1,2,2232,6125,2110,2108,106.5,1,51,20,1771874416
0.003,1,2,2169,5965,2050,2048,103.5,1,54,20,1771874416
0.002,0,1,2010,5526,1990,1990,100.5,0,57,20,1771874416
0.002,0,1,1950,5349,1930,1930,97.5,0,60,20,1771874416
0.002,0,1,1890,5183,1870,1870,94.5,0,63,20,1771874416
0.002,0,1,2022,5572,2002,2002,101.1,0,66,20,1771874416
0.002,1,2,2083,5734,1942,1942,98.1,1,69,20,1771874416
0.002,1,2,2219,6125,2081,2081,105.05,1,72,20,1771874416
0.003,1,2,2156,5948,2021,2021,102.05,1,75,20,1771874416
0.002,1,2,2262,6259,2130,2130,107.5,1,78,20,1771874416
0.002,1,2,2199,6095,2070,2070,104.5,1,81,20,1771874416
0.002,1,2,2136,5917,2010,2010,101.5,1,84,20,1771874416
0.002,1,2,2073,5739,1950,1950,98.5,1,87,20,1771874416
0.002,0,1,1910,5327,1890,1890,95.5,0,90,20,1771874416
0.002,0,1,1850,5161,1830,1830,92.5,0,93,20,1771874416
0.002,0,1,1978,5519,1958,1958,98.9,0,96,20,1771874416
0.002,0,1,1918,5351,1898,1898,95.9,0,99,20,1771874416
0.003,0,1,2050,5735,2030,2030,102.5,0,102,20,1771874416
0.002,0,1,2159,6037,2139,2139,107.95,0,105,20,1771874416
0.003,0,1,2099,5869,2079,2079,104.95,0,108,20,1771874416
0.003,0,1,2039,5706,2019,2019,101.95,0,111,20,1771874416
0.003,2,4,2544,7124,2127,2127,107.35,2,114,20,1771874416
0.003,3,6,2585,7228,2067,2067,104.35,3,117,20,1771874416
0.003,2,4,2319,6476,2007,2007,101.35,2,120,20,1771874416
0.003,2,4,2246,6280,1947,1947,98.35,2,123,20,1771874416
0.002,2,4,2173,6094,1887,1887,95.35,2,126,20,1771874416
0.002,2,4,2101,5890,1827,1827,92.35,2,129,20,1771874416
0.002,1,2,1809,5101,1767,1767,89.35,1,132,20,1771874416
0.003,1,2,1743,4922,1707,1707,86.35,1,135,20,1771874416
0.002,1,2,1677,4754,1647,1647,83.35,1,138,20,1771874416
0.002,0,1,1607,4562,1587,1587,80.35,0,141,20,1771874416
0.002,0,1,1716,4883,1696,1696,85.8,0,144,20,1771874416
0.002,0,1,1656,4724,1636,1636,82.8,0,147,20,1771874416
0.002,0,1,1596,4572,1576,1576,79.8,0,150,20,1771874416
0.002,0,1,1734,4956,1714,1714,86.7,0,153,20,1771874416
0.002,0,1,1674,4786,1654,1654,83.7,0,156,20,1771874416
0.002,0,1,1614,4607,1594,1594,80.7,0,159,20,1771874416
0.002,0,1,1554,4446,1534,1534,77.7,0,162,20,1771874416
0.002,0,1,1494,4260,1474,1474,74.7,0,165,20,1771874416
0.002,0,1,1790,5011,1770,1770,89.5,0,168,20,1771874416
