0.008,0,0,5781,16069,5731,5731,115.62,0,0,50,1771874502,25
0.009,1,2,6241,17344,5966,5964,120.32,1,3,50,1771874502,25
0.009,1,2,6119,16939,5816,5814,117.32,1,6,50,1771874502,25
0.009,1,2,6234,17303,5908,5902,119.16,1,9,50,1771874502,25
0.008,0,0,5835,16149,5758,5752,116.16,0,12,50,1771874502,25
0.01,1,2,6559,18185,6197,6189,124.94,1,15,50,1771874502,25
0.01,0,0,6135,17012,6047,6039,121.94,0,18,50,1771874502,25
0.008,0,0,5983,16591,5897,5889,118.94,0,21,50,1771874502,25
0.008,0,0,6017,16689,5936,5930,119.72,0,24,50,1771874502,25
0.009,1,2,6087,16882,5786,5782,116.72,1,27,50,1771874502,25
0.008,0,0,5698,15844,5638,5634,113.76,0,30,50,1771874502,25
0.008,0,0,5547,15446,5488,5484,110.76,0,33,50,1771874502,25
0.008,0,0,5590,15579,5529,5523,111.58,0,36,50,1771874502,25
0.008,0,0,5797,16192,5737,5733,115.74,0,39,50,1771874502,25
0.009,1,2,5925,16525,5587,5583,112.74,1,42,50,1771874502,25
0.009,2,4,5942,16613,5439,5434,109.78,1,45,50,1771874502,25
0.009,1,2,5609,15740,5289,5285,106.78,1,48,50,1771874502,25
0.008,0,0,5596,15767,5505,5499,111.1,0,51,50,1771874502,25
0.008,0,0,5446,15402,5355,5349,108.1,0,54,50,1771874502,25
0.008,0,0,5296,15023,5205,5199,105.1,0,57,50,1771874502,25
0.009,0,0,5322,15090,5228,5224,105.56,0,60,50,1771874502,25
0.008,0,0,5158,14642,5078,5076,102.56,0,63,50,1771874502,25
0.007,0,0,4986,14164,4928,4928,99.56,0,66,50,1771874502,25
0.008,1,2,4967,14176,4778,4778,96.56,1,69,50,1771874502,25
0.007,0,0,4862,13837,4799,4799,96.98,0,72,50,1771874502,25
0.007,0,0,4915,14009,4852,4852,98.04,0,75,50,1771874502,25
0.008,1,2,4915,14071,4702,4702,95.04,1,78,50,1771874502,25
0.008,0,0,4849,13886,4773,4773,96.46,0,81,50,1771874502,25
0.008,1,2,4993,14273,4624,4623,93.48,1,84,50,1771874502,25
0.008,0,0,4792,13746,4646,4643,93.92,0,87,50,1771874502,25
0.007,0,0,4595,13249,4496,4493,90.92,0,90,50,1771874502,25
0.007,0,0,4446,12866,4346,4343,87.92,0,93,50,1771874502,25
0.008,1,2,4730,13789,4541,4532,91.82,1,96,50,1771874502,25
0.007,0,0,4463,13002,4391,4382,88.82,0,99,50,1771874502,25
0.008,2,4,4706,13740,4243,4232,85.86,2,102,50,1771874502,25
0.007,0,0,4352,12708,4264,4252,86.28,0,105,50,1771874502,25
0.007,0,0,4377,12807,4282,4272,86.64,0,108,50,1771874502,25
0.006,0,0,4419,12875,4323,4315,87.46,0,111,50,1771874502,25
0.006,0,0,4268,12441,4173,4165,84.46,0,114,50,1771874502,25
0.006,0,0,4096,11955,4023,4019,81.46,0,117,50,1771874502,25
0.007,0,0,4109,11973,4042,4040,81.84,0,120,50,1771874502,25
0.007,1,2,4061,11844,3894,3890,78.88,1,123,50,1771874502,25
0.006,0,0,3984,11533,3912,3910,79.24,0,126,50,1771874502,25
0.007,0,0,4630,13368,4498,4494,90.96,0,129,50,1771874502,25
0.008,1,2,4978,14433,4702,4698,95.04,1,132,50,1771874502,25
0.008,0,0,4859,14054,4733,4729,95.66,0,135,50,1771874502,25
0.008,0,0,4869,14064,4752,4748,96.04,0,138,50,1771874502,25
0.008,1,2,4826,13976,4602,4598,93.04,1,141,50,1771874502,25
0.007,0,0,4743,13644,4622,4618,93.44,0,144,50,1771874502,25
0.008,1,2,4881,14081,4640,4637,93.8,1,147,50,1771874502,25
0.008,0,0,4770,13652,4663,4661,94.26,0,150,50,1771874502,25
0.007,0,0,4662,13309,4513,4511,91.26,0,153,50,1771874502,25
0.008,0,0,4947,14090,4794,4792,96.88,0,156,50,1771874502,25
0.008,1,2,5134,14751,4816,4816,97.32,1,159,50,1771874502,25
0.009,1,2,5282,14999,4852,4852,98.04,1,162,50,1771874502,25
0.009,1,2,5551,15503,4876,4871,98.52,1,165,50,1771874502,25
0.009,1,2,5498,15430,4896,4892,98.92,1,168,50,1771874502,25
0.008,0,0,5308,14854,4915,4911,99.3,0,171,50,1771874502,25
0.008,1,2,5338,15070,4937,4931,99.74,1,174,50,1771874502,25
0.009,2,4,5537,15768,4959,4951,100.18,2,177,50,1771874502,25
0.007,0,0,4979,14156,4809,4801,97.18,0,180,50,1771874502,25
0.007,1,2,4861,13938,4659,4652,94.18,1,183,50,1771874502,25
0.007,2,4,4951,14355,4678,4671,94.56,2,186,50,1771874502,25
0.008,2,4,5224,14786,4530,4524,91.6,2,189,50,1771874502,25
0.008,0,0,5040,14291,4894,4886,98.88,0,192,50,1771874502,25
0.008,0,0,4874,13790,4744,4736,95.88,0,195,50,1771874502,25
0.007,0,0,5040,14183,4936,4928,99.72,0,198,50,1771874502,25
0.007,0,0,4900,13770,4786,4782,96.72,0,201,50,1771874502,25
0.007,0,0,4741,13300,4636,4632,93.72,0,204,50,1771874502,25
0.007,0,0,4572,12816,4486,4484,90.72,0,207,50,1771874502,25
0.007,0,0,4763,13287,4674,4672,94.48,0,210,50,1771874502,25
0.008,0,0,5126,14322,5039,5035,101.78,0,213,50,1771874502,25
0.007,0,0,5155,14425,5060,5054,102.2,0,216,50,1771874502,25
0.008,0,0,5179,14502,5091,5087,102.82,0,219,50,1771874502,25
0.007,0,0,5022,14022,4941,4937,99.82,0,222,50,1771874502,25
0.007,0,0,5207,14574,5131,5127,103.62,0,225,50,1771874502,25
0.007,0,0,5052,14125,4981,4977,100.62,0,228,50,1771874502,25
0.007,0,0,4901,13673,4831,4827,97.62,0,231,50,1771874502,25
0.007,0,0,4913,13666,4850,4850,98,0,234,50,1771874502,25
0.007,0,0,4762,13242,4700,4700,95,0,237,50,1771874502,25
0.006,0,0,4612,12842,4550,4550,92,0,240,50,1771874502,25
0.006,0,0,4620,12891,4570,4570,92.4,0,243,50,1771874502,25
0.006,0,0,4642,12965,4592,4592,92.84,0,246,50,1771874502,25
0.007,0,0,4660,13040,4610,4610,93.2,0,249,50,1771874502,25
0.007,0,0,4685,13140,4635,4635,93.7,0,252,50,1771874502,25
0.007,1,2,4776,13385,4487,4485,90.74,1,255,50,1771874502,25
0.007,0,0,4616,12979,4537,4533,91.74,0,258,50,1771874502,25
0.006,0,0,4460,12591,4387,4383,88.74,0,261,50,1771874502,25
0.007,0,0,4489,12728,4410,4406,89.2,0,264,50,1771874502,25
0.006,0,0,4554,12951,4476,4472,90.52,0,267,50,1771874502,25
0.006,0,0,4405,12562,4327,4322,87.54,0,270,50,1771874502,25
0.007,1,2,4477,12771,4178,4174,84.56,1,273,50,1771874502,25
0.006,0,0,4277,12266,4214,4208,85.28,0,276,50,1771874502,25
0.006,1,2,4602,13217,4428,4426,89.56,1,279,50,1771874502,25
0.006,1,2,4586,13156,4279,4276,86.58,1,282,50,1771874502,25
0.006,0,0,4188,12010,4130,4126,83.6,0,285,50,1771874502,25
0.006,0,0,4053,11595,3980,3976,80.6,0,288,50,1771874502,25
0.006,0,0,4135,11843,4062,4058,82.24,0,291,50,1771874502,25
0.006,0,0,4170,11938,4094,4090,82.88,0,294,50,1771874502,25
0.006,0,0,4188,11999,4112,4108,83.24,0,297,50,1771874502,25
0.006,0,0,4215,12090,4140,4138,83.8,0,300,50,1771874502,25
0.007,0,0,4580,13105,4516,4514,91.32,0,303,50,1771874502,25
0.007,0,0,4597,13153,4537,4537,91.74,0,306,50,1771874502,25
0.008,0,0,4614,13213,4554,4554,92.08,0,309,50,1771874502,25
0.008,2,4,4904,13978,4406,4404,89.12,1,312,50,1771874502,25
0.008,0,0,5032,14343,4972,4968,100.44,0,315,50,1771874502,25
0.008,0,0,4898,13926,4824,4818,97.48,0,318,50,1771874502,25
0.008,1,2,5153,14606,4842,4836,97.84,1,321,50,1771874502,25
0.007,1,2,4893,13863,4692,4686,94.84,1,324,50,1771874502,25
0.007,0,0,4643,13121,4540,4536,91.8,0,327,50,1771874502,25
0.006,0,0,4489,12673,4390,4386,88.8,0,330,50,1771874502,25
0.006,0,0,4725,13312,4614,4610,93.28,0,333,50,1771874502,25
0.006,1,2,4662,13140,4464,4462,90.28,1,336,50,1771874502,25
0.006,0,0,4605,12983,4546,4544,91.92,0,339,50,1771874502,25
0.007,1,2,5305,15012,4807,4805,97.14,1,342,50,1771874502,25
0.007,1,2,4979,14120,4657,4655,94.14,1,345,50,1771874502,25
0.007,0,0,4898,13830,4847,4843,97.94,0,348,50,1771874502,25
0.008,1,2,5148,14486,4866,4862,98.32,1,351,50,1771874502,25
0.007,1,2,5060,14262,4718,4712,95.36,1,354,50,1771874502,25
0.007,0,0,4814,13549,4738,4732,95.76,0,357,50,1771874502,25
0.007,0,0,4838,13608,4762,4756,96.24,0,360,50,1771874502,25
0.008,0,0,5052,14193,4974,4970,100.48,0,363,50,1771874502,25
0.007,0,0,5110,14350,5034,5030,101.68,0,366,50,1771874502,25
0.007,0,0,5116,14384,5058,5056,102.16,0,369,50,1771874502,25
0.007,0,0,5177,14547,5123,5121,103.46,0,372,50,1771874502,25
0.008,1,2,5266,14773,4975,4971,100.5,1,375,50,1771874502,25
0.008,1,2,5400,15093,5036,5032,101.72,1,378,50,1771874502,25
0.007,0,0,5243,14610,5089,5082,102.78,0,381,50,1771874502,25
0.008,0,0,5793,16240,5673,5666,114.46,0,384,50,1771874502,25
0.008,0,0,5805,16297,5691,5684,114.82,0,387,50,1771874502,25
0.008,0,0,5650,15865,5543,5536,111.86,0,390,50,1771874502,25
0.008,0,0,5481,15397,5393,5386,108.86,0,393,50,1771874502,25
0.008,0,0,5678,15951,5615,5612,113.3,0,396,50,1771874502,25
0.008,0,0,5699,15985,5636,5634,113.72,0,399,50,1771874502,25
0.008,0,0,5567,15578,5486,5484,110.72,0,402,50,1771874502,25
0.008,0,0,5605,15687,5526,5524,111.52,0,405,50,1771874502,25
0.008,0,0,5464,15309,5376,5374,108.52,0,408,50,1771874502,25
0.008,0,0,5502,15445,5422,5422,109.44,0,411,50,1771874502,25
0.007,0,0,5355,15082,5272,5272,106.44,0,414,50,1771874502,25
