0.012,6,12,9125,25555,7985,7983,100.812,6,0,80,1771874218
0.011,5,10,8770,24507,7992,7990,100.9,5,5,80,1771874218
0.011,6,12,8845,24631,8190,8188,103.375,6,10,80,1771874218
0.012,8,16,9637,26565,8763,8759,110.537,8,15,80,1771874218
0.015,13,26,11283,31109,9145,9139,115.312,13,20,80,1771874218
0.015,13,26,11322,31106,9163,9159,115.537,13,25,80,1771874218
0.013,9,18,10733,29472,9298,9294,117.225,9,30,80,1771874218
0.013,9,18,10924,30040,9408,9404,118.6,9,35,80,1771874218
0.013,7,14,10563,28911,9008,9006,113.6,7,40,80,1771874218
0.012,5,10,10127,27755,8774,8774,110.675,5,45,80,1771874218
0.012,3,7,10088,27742,9295,9293,117.188,4,50,80,1771874218
0.012,6,12,10472,28811,8895,8893,112.188,6,55,80,1771874218
0.013,7,14,10428,28771,8853,8849,111.662,7,60,80,1771874218
0.012,8,16,10318,28397,8451,8449,106.638,8,65,80,1771874218
0.013,8,16,10201,28168,8411,8409,106.138,8,70,80,1771874218
0.013,8,16,9870,27332,8377,8375,105.713,8,75,80,1771874218
0.013,11,22,10373,28855,8336,8334,105.2,10,80,80,1771874218
0.013,12,24,9821,27443,7934,7934,100.175,11,85,80,1771874218
0.011,11,22,9128,25433,7534,7534,95.175,11,90,80,1771874218
0.012,11,22,9228,25866,7476,7474,94.45,11,95,80,1771874218
0.014,16,32,9842,27511,7074,7074,89.425,16,100,80,1771874218
0.016,16,32,10350,28955,7420,7418,93.75,16,105,80,1771874218
0.013,13,26,9625,27009,7022,7018,88.775,13,110,80,1771874218
0.012,10,20,8699,24432,6967,6961,88.0875,10,115,80,1771874218
0.012,9,18,8998,25387,7118,7114,89.975,9,120,80,1771874218
0.012,6,12,8286,23611,7056,7056,89.2,6,125,80,1771874218
0.012,9,18,9028,25757,7164,7162,90.55,9,130,80,1771874218
0.012,12,24,9388,26808,6940,6936,87.75,12,135,80,1771874218
0.013,13,27,9766,27730,7156,7152,90.45,13,140,80,1771874218
0.01,8,16,8038,22796,6758,6752,85.475,9,145,80,1771874218
0.01,5,10,7833,22172,7039,7037,88.9875,5,150,80,1771874218
0.013,8,16,8438,23851,7392,7392,93.4,11,155,80,1771874218
0.012,9,18,8399,23733,7337,7337,92.7125,14,160,80,1771874218
0.014,14,28,9527,26910,7624,7624,96.3,18,165,80,1771874218
0.015,19,38,11096,31393,7910,7910,99.875,24,170,80,1771874218
0.016,23,46,11283,31819,7679,7679,96.9875,27,175,80,1771874218
0.016,25,50,10917,30835,7283,7279,92.0375,25,180,80,1771874218
0.014,23,46,9746,27447,7223,7223,91.2875,26,185,80,1771874218
0.014,25,50,10032,27677,7000,7000,88.5,27,190,80,1771874218
0.015,24,48,10020,27995,7284,7284,92.05,27,195,80,1771874218
0.015,24,48,10227,28645,7257,7256,91.7125,25,200,80,1771874218
0.013,16,32,9512,26487,7780,7780,98.25,17,205,80,1771874218
0,0,0,7201,19832,-2,7780,-1,14,210,80,1771874218
