1.96571,1,2,12247,32097,11436,11432,115.36,1,0,100,42,50
1.9027,0,0,11860,31019,11344,11340,114.44,0,5,100,42,50
1.8865,0,0,11654,30518,11256,11254,113.56,0,10,100,42,50
1.88897,0,0,11408,29980,11111,11110,112.11,0,15,100,42,50
1.9235,1,2,11247,29718,10793,10792,108.93,1,20,100,42,50
1.88003,0,0,10952,28691,10676,10675,107.76,0,25,100,42,50
1.87312,0,0,10624,27917,10368,10365,104.68,0,30,100,42,50
1.88796,0,0,11397,29956,11144,11141,112.44,0,35,100,42,50
1.8881,0,0,11228,29593,10985,10983,110.85,0,40,100,42,50
1.87014,0,0,10707,28414,10485,10483,105.85,0,45,100,42,50
1.89872,1,2,10380,27915,9985,9983,100.85,1,50,100,42,50
1.85761,0,0,10302,27621,10054,10052,101.54,0,55,100,42,50
1.86191,0,0,10387,27800,10119,10117,102.19,0,60,100,42,50
1.8607,0,0,10255,27436,9999,9999,100.99,0,65,100,42,50
1.89373,1,2,10273,27359,9848,9846,99.48,2,70,100,42,50
1.85001,0,0,9942,26469,9712,9710,98.12,0,75,100,42,50
1.86509,0,0,10657,28227,10460,10456,105.6,0,80,100,42,50
1.85527,0,0,10491,27878,9964,9958,100.64,0,85,100,42,50
1.88006,0,0,10942,28191,9637,9628,97.37,0,90,100,42,50
1.89692,0,0,11445,28917,9522,9508,96.22,0,95,100,42,50
1.97042,1,2,13776,33018,9621,9601,97.21,1,100,100,42,50
2.00959,1,2,15481,34748,9132,9101,92.32,1,105,100,42,50
2.10162,2,4,17978,37359,8791,8770,88.91,2,110,100,42,50
2.14439,2,4,19750,40582,8659,8615,87.59,2,115,100,42,50
2.21749,2,4,23120,45280,8732,8691,88.32,2,120,100,42,50
2.20689,2,4,22856,44285,8965,8930,90.65,3,125,100,42,50
2.48264,1,2,37282,59983,8652,8605,87.52,1,130,100,42,50
2.14595,0,0,22711,42362,8572,8541,86.72,0,135,100,42,50
2.08071,0,0,18980,38498,8463,8453,85.63,0,140,100,42,50
2.14486,1,2,20323,41219,8497,8482,85.97,1,145,100,42,50
2.0008,0,0,15414,34213,8724,8700,88.24,0,150,100,42,50
2.1474,2,4,18937,41485,9728,9696,98.28,2,155,100,42,50
1.96595,0,0,14285,35103,10330,10311,104.3,0,160,100,42,50
2.04245,1,2,15656,37503,10766,10748,108.66,1,165,100,42,50
2.01983,0,0,16090,36598,10615,10590,107.15,0,170,100,42,50
1.94933,1,2,11509,31398,10608,10604,107.08,1,175,100,42,50
1.94393,1,2,11429,31074,10792,10788,108.92,1,180,100,42,50
1.93988,1,2,11387,30743,10803,10799,109.03,1,185,100,42,50
1.97595,2,4,11190,30297,10474,10470,105.74,2,190,100,42,50
1.9239,1,2,10458,28293,9974,9971,100.74,1,195,100,42,50
1.87186,0,0,10515,28367,10172,10169,102.72,0,200,100,42,50
1.88816,0,0,11312,30346,10959,10955,110.59,0,205,100,42,50
1.9005,0,0,12040,31216,11032,11025,111.32,0,210,100,42,50
1.90022,0,0,12160,30777,10537,10525,106.37,0,215,100,42,50
1.92359,0,0,13236,32034,10392,10373,104.92,0,220,100,42,50
2.11489,1,2,20330,42034,10248,10216,103.48,1,225,100,42,50
2.38635,2,4,31518,55530,10076,10056,101.76,3,230,100,42,50
2.4119,1,2,33968,56822,9932,9902,100.32,1,235,100,42,50
2.55218,1,2,38685,61164,9636,9596,97.36,1,240,100,42,50
2.05292,0,0,18245,36575,9513,9489,96.13,0,245,100,42,50
1.95939,0,0,14700,32936,9966,9964,100.66,0,250,100,42,50
1.90252,0,0,12178,29910,9889,9888,99.89,0,255,100,42,50
1.86776,0,0,10599,28186,10237,10234,103.37,0,260,100,42,50
1.86332,0,0,10241,27256,9906,9903,100.06,0,265,100,42,50
1.86901,0,0,10414,27620,9580,9576,96.8,0,270,100,42,50
1.86992,0,0,10392,27659,9635,9631,97.35,0,275,100,42,50
1.86409,0,0,10183,27369,9504,9500,96.04,0,280,100,42,50
1.86984,0,0,10002,27080,9210,9205,93.1,0,285,100,42,50
1.95327,2,4,10695,29395,9070,9065,91.7,2,290,100,42,50
1.9347,1,2,11765,30686,9328,9319,94.28,1,295,100,42,50
1.93939,0,0,13648,32032,9002,8988,91.02,0,300,100,42,50
1.989,0,0,15969,34388,8704,8685,88.04,0,305,100,42,50
1.84757,0,0,9406,26251,8363,8355,84.63,0,310,100,42,50
1.84387,0,0,8861,24961,8057,8049,81.57,0,315,100,42,50
1.84204,0,0,8904,25012,7930,7922,80.3,0,320,100,42,50
1.90496,0,0,11976,29545,8534,8518,86.34,0,325,100,42,50
2.12036,2,4,18887,38932,8775,8752,88.75,2,330,100,42,50
2.06146,3,6,14095,33378,8953,8932,90.53,2,335,100,42,50
1.86025,0,0,9598,26056,9294,9290,93.94,0,340,100,42,50
1.86421,0,0,9983,26888,9716,9713,98.16,0,345,100,42,50
1.86816,0,0,10443,28028,10197,10195,102.97,0,350,100,42,50
1.87348,0,0,10862,29016,10600,10598,107,0,355,100,42,50
1.87207,0,0,10855,28799,10616,10615,107.16,0,360,100,42,50
1.87567,0,0,11053,29153,10833,10832,109.33,0,365,100,42,50
1.88067,0,0,11068,29151,10855,10854,109.55,0,370,100,42,50
1.87619,0,0,10967,28884,10718,10717,108.18,0,375,100,42,50
1.87881,0,0,10965,28896,10744,10743,108.44,0,380,100,42,50
1.91081,1,2,10953,29157,10599,10597,106.99,1,385,100,42,50
1.88466,0,0,11045,29371,10823,10821,109.23,0,390,100,42,50
1.88799,0,0,10724,28725,10493,10491,105.93,0,395,100,42,50
1.88289,0,0,11102,29728,10918,10918,110.18,0,400,100,42,50
1.92041,1,2,11131,30030,10590,10590,106.9,1,405,100,42,50
1.87782,0,0,10679,28905,10442,10442,105.42,0,410,100,42,50
1.90884,1,2,10484,28690,9942,9942,100.42,1,415,100,42,50
1.90881,1,2,10191,28192,9636,9635,97.36,1,420,100,42,50
1.90809,1,2,10371,28695,9758,9755,98.58,1,425,100,42,50
1.95889,2,4,10865,30276,10033,10028,101.33,2,430,100,42,50
1.8844,0,0,10713,29131,10251,10247,103.51,0,435,100,42,50
1.88917,0,0,10882,28983,9952,9943,100.52,0,440,100,42,50
1.91902,0,0,12268,30913,10030,10014,101.3,0,445,100,42,50
1.87228,0,0,10180,27907,9688,9686,97.88,0,450,100,42,50
1.92142,1,2,10739,29343,9190,9186,92.9,1,455,100,42,50
1.89985,0,0,11436,28844,8867,8856,89.67,0,460,100,42,50
1.9384,0,0,13332,30598,8719,8704,88.19,0,465,100,42,50
1.99809,1,2,14456,31986,8613,8594,87.13,1,470,100,42,50
1.99217,0,0,15828,33640,8290,8264,83.9,0,475,100,42,50
2.08069,1,2,18822,38764,8467,8455,85.67,1,480,100,42,50
2.05962,1,2,17654,36028,8314,8294,84.14,1,485,100,42,50
1.99489,0,0,16458,33396,7994,7962,80.94,0,490,100,42,50
2.02641,1,2,16355,33313,8016,7975,81.16,1,495,100,42,50
1.94603,0,0,14017,31200,8387,8359,84.87,0,500,100,42,50
2.01017,0,0,16830,35445,8920,8910,90.2,0,505,100,42,50
2.03726,0,0,18034,37740,9396,9378,94.96,0,510,100,42,50
2.00249,0,0,16600,35512,9260,9232,93.6,0,515,100,42,50
1.91997,0,0,12975,30857,9437,9421,95.37,0,520,100,42,50
1.98044,0,0,15431,34482,9850,9829,99.5,0,525,100,42,50
2.04058,0,0,18113,38255,10362,10335,104.62,0,530,100,42,50
1.98457,0,0,15954,35263,10360,10356,104.6,0,535,100,42,50
