0.211414,23,46,12643,34895,7614,7608,96.175,25,0,80,2
0.208631,23,46,12482,34329,7372,7368,93.15,26,3,80,2
0.223805,24,48,12965,35602,7711,7707,97.3875,27,6,80,2
0.246206,28,56,14251,39225,8066,8064,101.825,31,9,80,2
0.240554,26,52,13825,38194,7994,7992,100.925,29,12,80,2
0.234516,26,52,13680,37890,7968,7964,100.6,29,15,80,2
0.231536,27,54,13766,38132,8104,8100,102.3,26,18,80,2
0.235349,30,60,13896,38502,7866,7860,99.325,29,21,80,2
0.231408,29,58,13757,37937,7981,7975,100.763,29,24,80,2
0.225575,27,54,13521,37278,8119,8115,102.487,29,27,80,2
0.215906,26,52,13077,36077,7879,7877,99.4875,29,30,80,2
0.222695,26,52,13331,36855,7983,7981,100.787,30,33,80,2
0.211057,23,46,12932,35779,8126,8124,102.575,27,36,80,2
0.188441,18,37,11903,32636,8055,8052,101.688,22,39,80,2
0.190512,19,38,11853,32585,7984,7981,100.8,18,42,80,2
0.187541,19,38,11742,32285,8085,8082,102.062,18,45,80,2
0.166842,16,33,10659,29248,7847,7842,99.0875,15,48,80,2
0.159505,15,30,10368,28458,7999,7998,100.987,14,51,80,2
0.172912,17,34,11011,30295,8148,8147,102.85,16,54,80,2
0.165548,15,30,10703,29476,8097,8096,102.213,14,57,80,2
0.153974,13,26,10124,27942,8054,8053,101.675,12,60,80,2
0.161096,15,30,10339,28574,7986,7983,100.825,14,63,80,2
0.152834,14,28,9958,27612,7744,7743,97.8,14,66,80,2
0.145185,13,26,9544,26528,7504,7503,94.8,13,69,80,2
0.15415,14,28,9793,27315,7436,7435,93.95,14,72,80,2
0.146916,12,24,9711,27089,7367,7366,93.0875,13,75,80,2
0.183998,15,30,11531,32280,7635,7634,96.4375,18,78,80,2
0.163732,15,31,10566,29610,7395,7395,93.4375,19,81,80,2
0.164772,15,31,10561,29592,7507,7507,94.8375,19,84,80,2
0.166609,16,32,10613,29737,7434,7434,93.925,18,87,80,2
0.166277,16,33,10732,29946,7194,7194,90.925,19,90,80,2
0.157173,14,29,10298,28732,7124,7124,90.05,18,93,80,2
0.146533,12,24,9692,27033,7097,7097,89.7125,14,96,80,2
0.151732,13,26,9858,27590,7229,7229,91.3625,16,99,80,2
0.153071,13,26,9900,27718,7159,7159,90.4875,17,102,80,2
0,0,0,5376,15028,-2,7159,-1,0,105,80,2
