0.040866,7,14,3026,4928,2455,2452,31.6875,8,0,80,3
0.032091,3,6,2517,4112,2261,2259,29.2625,4,5,80,3
0.042021,5,10,3232,5292,2544,2544,32.8,6,10,80,3
0.043854,6,12,3254,5315,2632,2630,33.9,6,15,80,3
0.040213,5,10,2974,4871,2571,2569,33.1375,5,20,80,3
0.04012,6,12,2879,4715,2379,2377,30.7375,6,25,80,3
0.040839,8,16,2846,4663,2202,2199,28.525,8,30,80,3
0.042917,8,16,3028,4941,2311,2309,29.8875,9,35,80,3
0.038071,6,12,2694,4400,2207,2206,28.5875,7,40,80,3
0.033279,2,4,2415,3948,2211,2210,28.6375,2,45,80,3
0.041504,7,14,2975,4842,2259,2258,29.2375,7,50,80,3
0.037953,6,12,2675,4356,2166,2164,28.075,5,55,80,3
0.031602,3,6,2238,3657,2012,2010,26.15,4,60,80,3
0.040239,7,14,2778,4525,2182,2179,28.275,9,65,80,3
0.041388,7,14,2907,4747,2344,2341,30.3,10,70,80,3
0.036927,5,10,2619,4288,2209,2208,28.6125,5,75,80,3
0.035815,4,8,2637,4314,2311,2309,29.8875,7,80,80,3
0.04491,9,18,3218,5261,2480,2475,32,7,85,80,3
0.046053,9,18,3186,5204,2463,2459,31.7875,12,90,80,3
0.045506,10,20,3246,5300,2434,2430,31.425,10,95,80,3
0.040826,8,16,2924,4765,2277,2273,29.4625,8,100,80,3
0.038153,7,14,2831,4619,2269,2267,29.3625,7,105,80,3
0.038293,7,14,2768,4531,2231,2229,28.8875,7,110,80,3
0.040229,6,12,3096,5060,2384,2383,30.8,7,115,80,3
0.043251,7,14,3294,5388,2459,2458,31.7375,8,120,80,3
0.036855,4,9,2789,4566,2365,2363,30.5625,4,125,80,3
0.033806,2,5,2630,4306,2415,2413,31.1875,2,130,80,3
0.041128,8,16,2969,4858,2328,2326,30.1,7,135,80,3
0.041255,8,16,3033,4954,2376,2375,30.7,7,140,80,3
0.041569,9,18,3017,4928,2392,2391,30.9,8,145,80,3
0.042883,8,17,3137,5125,2457,2455,31.7125,6,150,80,3
0.039865,6,12,3018,4933,2563,2562,33.0375,5,155,80,3
0.037411,5,10,2835,4634,2424,2423,31.3,4,160,80,3
0.040123,7,14,2940,4804,2399,2398,30.9875,6,165,80,3
0.035324,5,10,2621,4295,2215,2214,28.6875,5,170,80,3
0.031354,3,6,2371,3872,2121,2120,27.5125,3,175,80,3
0.036544,5,10,2759,4510,2357,2356,30.4625,5,180,80,3
0.035604,5,10,2622,4278,2227,2225,28.8375,5,185,80,3
0.035411,6,12,2637,4302,2162,2160,28.025,6,190,80,3
0.034974,5,10,2676,4367,2297,2296,29.7125,5,195,80,3
0.03915,6,12,2858,4662,2373,2371,30.6625,7,200,80,3
0.033294,3,6,2587,4227,2342,2341,30.275,3,205,80,3
0.03684,5,10,2873,4696,2393,2391,30.9125,5,210,80,3
0.043698,9,18,3134,5130,2362,2359,30.525,10,215,80,3
0.038565,7,14,2845,4661,2324,2322,30.05,8,220,80,3
0.037932,6,12,2839,4646,2324,2322,30.05,8,225,80,3
0.040167,7,14,3062,5004,2319,2318,29.9875,7,230,80,3
0.040431,9,18,2932,4797,2165,2162,28.0625,9,235,80,3
0.039277,9,18,2838,4634,2234,2229,28.925,9,240,80,3
0.047262,11,23,3498,5712,2491,2485,32.1375,12,245,80,3
0.046585,11,23,3308,5417,2451,2448,31.6375,11,250,80,3
0.044565,10,20,3167,5182,2407,2405,31.0875,10,255,80,3
0.046808,12,25,3375,5520,2347,2344,30.3375,13,260,80,3
0.046714,12,24,3330,5449,2348,2343,30.35,11,265,80,3
0.04019,8,16,2993,4885,2391,2387,30.8875,8,270,80,3
0.046627,11,22,3408,5564,2525,2521,32.5625,15,275,80,3
0.05049,15,30,3522,5758,2368,2363,30.6,14,280,80,3
0.041899,11,22,2920,4769,2131,2127,27.6375,11,285,80,3
0.038785,9,18,2689,4377,2156,2151,27.95,8,290,80,3
0.035952,6,13,2662,4338,2193,2191,28.4125,5,295,80,3
0.034813,5,10,2601,4235,2187,2185,28.3375,6,300,80,3
0.039653,7,14,2996,4885,2445,2443,31.5625,7,305,80,3
0.040245,8,16,3049,4968,2426,2424,31.325,8,310,80,3
0.037662,5,10,2962,4855,2543,2542,32.7875,5,315,80,3
0.036667,4,8,2883,4713,2443,2442,31.5375,4,320,80,3
0.039325,6,12,2968,4851,2408,2408,31.1,6,325,80,3
0.046647,12,24,3436,5606,2448,2444,31.6,13,330,80,3
0.042721,10,20,3099,5066,2412,2407,31.15,11,335,80,3
0.039171,8,16,2842,4643,2309,2303,29.8625,10,340,80,3
0.033728,5,10,2577,4214,2251,2249,29.1375,5,345,80,3
0.036916,6,12,2755,4485,2251,2249,29.1375,6,350,80,3
0.038208,7,14,2790,4556,2252,2251,29.15,7,355,80,3
0.033452,6,12,2407,3941,2036,2033,26.45,7,360,80,3
0.035433,9,18,2467,4024,1839,1836,23.9875,8,365,80,3
0.042485,13,26,2779,4511,1962,1955,25.525,11,370,80,3
0.040656,11,22,2712,4420,2029,2023,26.3625,11,375,80,3
0.030596,4,8,2185,3553,1932,1929,25.15,3,380,80,3
0.029114,2,4,2095,3402,1907,1906,24.8375,2,385,80,3
0.032138,4,8,2466,4009,2162,2160,28.025,4,390,80,3
0.035157,5,10,2741,4472,2370,2369,30.625,5,395,80,3
