0.378095,0,0,3685,6810,2160,2148,28,0,0,80,3,60
0.39687,0,0,4782,8278,2092,2077,27.15,0,3,80,3,60
0.395882,0,0,5809,9644,2013,1996,26.1625,0,6,80,3,60
0.414354,0,0,7100,11081,2027,2008,26.3375,0,9,80,3,60
0.453848,0,0,9566,14345,2296,2273,29.7,0,12,80,3,60
0.437465,0,0,8578,13161,2416,2388,31.2,0,15,80,3,60
0.443276,0,0,8592,13381,2409,2397,31.1125,0,18,80,3,60
0.408036,0,0,6244,10595,2402,2391,31.025,0,21,80,3,60
0.403395,0,0,5949,10187,2281,2269,29.5125,0,24,80,3,60
0.372126,0,0,3879,7360,2172,2158,28.15,0,27,80,3,60
0.360348,0,0,3092,6176,1972,1959,25.65,0,30,80,3,60
0.358644,0,0,2823,5945,2172,2160,28.15,0,33,80,3,60
0.380128,1,2,3172,6808,2066,2055,26.825,1,36,80,3,60
0.368516,1,2,2652,5733,2056,2046,26.7,1,39,80,3,60
0.37735,1,2,3038,6352,2109,2101,27.3625,1,42,80,3,60
0.39498,1,2,4258,8219,2069,2057,26.8625,1,45,80,3,60
0.383594,1,2,3342,6910,2245,2238,29.0625,1,48,80,3,60
0.363429,0,0,2682,5841,2205,2198,28.5625,0,51,80,3,60
0.359261,0,0,2574,5530,2230,2223,28.875,0,54,80,3,60
0.35805,0,0,2617,5688,2225,2211,28.8125,0,57,80,3,60
0.362157,0,0,2745,5943,2424,2408,31.3,0,60,80,3,60
0.367534,0,0,3360,6926,2444,2429,31.55,0,63,80,3,60
0.36329,0,0,2739,5850,2399,2388,30.9875,0,66,80,3,60
0.365635,0,0,2825,6155,2523,2511,32.5375,0,69,80,3,60
0.361698,0,0,2707,5832,2421,2411,31.2625,0,72,80,3,60
0.358933,0,0,2578,5512,2329,2324,30.1125,0,75,80,3,60
0.35458,0,0,2508,5303,2243,2239,29.0375,0,78,80,3,60
0.37208,0,0,4037,7453,2170,2163,28.125,0,81,80,3,60
0.390471,0,0,4419,8215,2210,2200,28.625,0,84,80,3,60
0.395109,0,0,5475,9372,2145,2132,27.8125,0,87,80,3,60
0.402472,0,0,6347,10460,2155,2126,27.9375,0,90,80,3,60
0.406414,0,0,6946,10953,2011,1979,26.1375,0,93,80,3,60
0.382685,0,0,6265,9916,2073,2064,26.9125,0,96,80,3,60
0.363205,0,0,5455,8833,1977,1969,25.7125,0,99,80,3,60
0.342575,0,0,3660,6470,1848,1840,24.1,0,102,80,3,60
0.329805,0,0,3156,5863,1874,1866,24.425,0,105,80,3,60
0.324049,0,0,2985,5848,1899,1897,24.7375,0,108,80,3,60
0.342056,0,0,2775,5775,2050,2047,26.625,0,111,80,3,60
0.336845,0,0,2561,5502,2085,2080,27.0625,0,114,80,3,60
0.32891,0,0,2340,4919,2074,2067,26.925,0,117,80,3,60
0.324593,0,0,2192,4641,2010,2002,26.125,0,120,80,3,60
0.3547,0,0,4744,7974,2097,2077,27.2125,0,123,80,3,60
0.424981,0,0,8320,12759,2294,2273,29.675,0,126,80,3,60
0.505992,0,0,13231,18836,2317,2275,29.9625,0,129,80,3,60
0.407752,0,0,6379,10294,2238,2224,28.975,0,132,80,3,60
0.400614,0,0,6268,10077,2114,2101,27.425,0,135,80,3,60
0.378732,0,0,5157,8847,2148,2138,27.85,0,138,80,3,60
0.369627,0,0,4246,7827,2221,2211,28.7625,0,141,80,3,60
0.358029,1,2,3148,6427,2102,2092,27.275,1,144,80,3,60
0.348395,0,0,2569,5509,2054,2047,26.675,0,147,80,3,60
0.354084,0,0,2490,5519,2216,2211,28.7,0,150,80,3,60
0.401133,0,0,6240,10271,2201,2180,28.5125,0,153,80,3,60
0.421387,0,0,7860,12066,2129,2105,27.6125,0,156,80,3,60
0.43663,0,0,9027,13535,2215,2210,28.6875,0,159,80,3,60
0.420995,0,0,7737,11755,2035,2030,26.4375,0,162,80,3,60
0.382319,0,0,5253,8706,1997,1994,25.9625,0,165,80,3,60
0.36741,0,0,4292,7541,1911,1906,24.8875,0,168,80,3,60
0.35006,0,0,3168,5976,1917,1912,24.9625,0,171,80,3,60
0.355298,0,0,2839,5562,1998,1995,25.975,0,174,80,3,60
0.333249,0,0,2435,4891,1935,1931,25.1875,0,177,80,3,60
0.332391,0,0,2321,4696,2016,2009,26.2,0,180,80,3,60
0.332975,0,0,2218,4420,2006,1998,26.075,0,183,80,3,60
0.349742,0,0,2217,4491,2007,1999,26.0875,0,186,80,3,60
0.359636,0,0,2420,5235,2215,2208,28.6875,0,189,80,3,60
0.358042,0,0,2487,5503,2169,2161,28.1125,0,192,80,3,60
0.388911,0,0,4575,8502,2201,2194,28.5125,0,195,80,3,60
0.411137,0,0,5885,10473,2247,2238,29.0875,0,198,80,3,60
0.386908,0,0,4474,8675,2270,2260,29.375,0,201,80,3,60
0.370033,0,0,3526,7065,2240,2233,29,0,204,80,3,60
0.362032,0,0,3060,6302,2413,2406,31.1625,0,207,80,3,60
0.347105,0,0,2532,5345,2279,2272,29.4875,0,210,80,3,60
0.350648,0,0,2618,5605,2379,2372,30.7375,0,213,80,3,60
0.344112,0,0,2460,5158,2288,2283,29.6,0,216,80,3,60
