0.016,1,2,10913,30692,10522,10514,106.22,1,0,100,1771874320,20
0.015,1,2,10783,30217,10409,10405,105.09,1,5,100,1771874320,20
0.017,1,2,10878,30419,10497,10493,105.97,1,10,100,1771874320,20
0.015,0,0,10519,29408,10346,10344,104.46,0,15,100,1771874320,20
0.015,0,0,10200,28653,10034,10029,101.34,0,20,100,1771874320,20
0.014,0,0,9877,27731,9709,9698,98.09,0,25,100,1771874320,20
0.015,0,0,9766,27383,9610,9595,97.1,0,30,100,1771874320,20
0.015,0,0,9797,27521,9659,9649,97.59,0,35,100,1771874320,20
0.016,0,0,10711,30048,10532,10524,106.32,0,40,100,1771874320,20
0.016,0,0,10757,30196,10586,10582,106.86,0,45,100,1771874320,20
0.016,0,0,10736,30060,10601,10597,107.01,0,50,100,1771874320,20
0.016,2,4,11004,30882,10477,10469,105.77,2,55,100,1771874320,20
0,0,0,10663,29886,-2,-1,-1,0,60,100,1771874320,20
