0.083056,4,8,6038,16568,5089,5089,102.78,4,0,50,2
0.087243,6,12,6335,17329,4870,4870,98.4,7,8,50,2
0.092365,7,14,6627,18149,5027,5027,101.54,8,16,50,2
0.118199,9,19,7927,21801,5693,5693,114.86,11,24,50,2
0.124452,11,23,8210,22646,5634,5632,113.68,14,32,50,2
0.12456,12,24,8253,22710,5577,5577,112.54,11,40,50,2
0.122362,11,22,8245,22652,5767,5767,116.34,11,48,50,2
0.114626,10,20,7802,21341,5579,5579,112.58,10,56,50,2
0.109158,9,18,7373,20203,5352,5352,108.04,9,64,50,2
0.096147,6,12,6568,18022,5122,5122,103.44,5,72,50,2
0.103319,8,16,7037,19397,5104,5104,103.08,8,80,50,2
0.1128,10,20,7376,20540,4874,4874,98.48,10,88,50,2
0.110312,10,20,7233,20267,5017,5017,101.34,10,96,50,2
0.116625,12,24,7712,21704,5196,5194,104.92,12,104,50,2
0,0,0,948,2699,-2,5194,-1,0,112,50,2
